id,title,runtime,release_date,budget,revenue,popularity,vote_average,vote_count,belongs_to_collection,missingness_score,has_tagline,has_homepage,num_same_title,changed_title,num_genres,main_genre,Comedy,Drama,Documentary,Science Fiction,Western,TV Movie,Mystery,Romance,Thriller,Animation,Family,Adventure,War,Music,History,Action,Fantasy,Crime,Horror,top10_prod_comps,num_production_companies,main_production_country,num_production_countries,num_spoken_languages,lang_group,is_english_spoken,popularity_percentile,weighted_rating,release_year,Season,return_on_investment_ratio,profit_loss
145,Breaking the Waves,158,1996-07-05,7500000,23000000,2.4135,7.482,1012,0,0,1,0,1,False,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,10,Denmark,5,1,1,True,40.821862754948256,7.480864478845242,1996,Summer,2.066666666666667,15500000
146,"Crouching Tiger, Hidden Dragon",120,2000-07-06,17000000,213978518,5.3527,7.433,3284,1,0,1,0,1,True,4,Adventure,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,Columbia Pictures,8,Hong Kong,4,1,1,False,75.26373957600724,7.432664754054864,2000,Summer,11.586971647058823,196978518
149,Akira,124,1988-06-10,5700000,49000000,7.6133,7.944,4374,0,0,1,0,1,True,3,Animation,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,Other,8,Japan,1,1,1,False,86.09464483070431,7.9436314781874815,1988,Summer,7.5964912280701755,43300000
150,48 Hrs.,96,1982-12-07,12000000,78868508,4.1484,6.688,1533,1,0,1,0,1,False,5,Thriller,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Paramount Pictures,3,United States of America,1,1,1,True,65.41746207173716,6.687767742549041,1982,Winter,5.572375666666667,66868508
152,Star Trek: The Motion Picture,131,1979-12-07,44000000,139346243,3.8897,6.475,1770,1,0,1,1,1,False,3,Science Fiction,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Paramount Pictures,2,United States of America,1,1,1,True,62.754948256807,6.474919094901315,1979,Winter,2.166960068181818,95346243
153,Lost in Translation,102,2003-09-18,4000000,119723856,8.824,7.384,7519,0,0,1,0,1,False,3,Drama,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,2,United Kingdom,2,2,2,True,89.65136139857329,7.383860068759339,2003,Fall,28.930964,115723856
154,Star Trek II: The Wrath of Khan,112,1982-06-04,12000000,96594943,3.5215,7.455,1956,1,0,1,1,1,False,4,Action,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Paramount Pictures,1,United States of America,1,1,1,True,58.07294283130714,7.454426017920404,1982,Summer,7.049578583333333,84594943
155,The Dark Knight,152,2008-07-16,185000000,1004558444,32.1517,8.519,33751,1,0,1,1,1,False,4,Drama,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Warner Bros.,4,United Kingdom,2,2,2,True,99.33688335175323,8.518935195457164,2008,Summer,4.430045643243243,819558444
157,Star Trek III: The Search for Spock,105,1984-06-01,18000000,87000000,2.0604,6.581,1390,1,0,1,1,1,False,4,Science Fiction,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Paramount Pictures,1,United States of America,1,2,2,True,34.67296292575103,6.580820788691755,1984,Summer,3.8333333333333335,69000000
161,Ocean's Eleven,116,2001-12-07,85000000,450717150,13.5931,7.446,11829,1,0,1,1,1,False,2,Thriller,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Warner Bros.,5,United States of America,1,3,3,True,95.5490806791922,7.445905808712615,2001,Winter,4.302554705882353,365717150
162,Edward Scissorhands,105,1990-12-07,20000000,86024005,12.5458,7.716,13118,0,0,1,0,1,False,3,Fantasy,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,20th Century Fox,1,United States of America,1,1,1,True,94.71516125791219,7.715894482587867,1990,Winter,3.30120025,66024005
163,Ocean's Twelve,125,2004-12-09,110000000,362744280,6.4256,6.564,7399,1,0,1,1,1,False,2,Thriller,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Warner Bros.,5,United States of America,1,5,4+,True,81.09112830302422,6.5639686104148955,2004,Winter,2.2976752727272727,252744280
164,Breakfast at Tiffany's,115,1961-10-06,2500000,9500000,4.5967,7.644,4239,0,0,1,0,1,False,3,Comedy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Paramount Pictures,2,United States of America,1,2,2,True,69.72269667436953,7.643690499309017,1961,Fall,2.8,7000000
165,Back to the Future Part II,108,1989-11-22,40000000,332000000,8.3532,7.769,13076,1,0,1,1,1,False,3,Adventure,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Universal Pictures,2,United States of America,1,1,1,True,88.29498643625038,7.768890090775425,1989,Fall,7.3,292000000
167,K-PAX,120,2001-10-26,48000000,50315140,3.7247,7.199,2483,0,0,1,1,1,False,3,Science Fiction,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Universal Pictures,6,Germany,3,1,1,True,60.73545664623732,7.198650852282701,2001,Fall,0.048232083333333335,2315140
168,Star Trek IV: The Voyage Home,118,1986-11-26,21000000,133000000,3.7415,7.1,1510,1,0,1,1,1,False,2,Science Fiction,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Paramount Pictures,1,United States of America,1,2,2,True,60.98663719481563,7.099491540086188,1986,Fall,5.333333333333333,112000000
169,Predator 2,108,1990-11-21,35000000,57120318,6.3593,6.279,3424,1,0,1,1,1,False,3,Science Fiction,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,20th Century Fox,4,United States of America,1,1,1,True,80.8098060886165,6.279015391845323,1990,Fall,0.6320090857142857,22120318
170,28 Days Later,113,2002-10-31,8000000,84661434,19.9811,7.231,7060,1,0,1,1,1,False,3,Horror,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Other,1,United Kingdom,1,2,2,True,98.3120667135537,7.230872640854019,2002,Fall,9.58267925,76661434
172,Star Trek V: The Final Frontier,106,1989-06-09,33000000,63000000,3.0658,5.713,1200,1,0,1,1,1,False,4,Science Fiction,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Paramount Pictures,1,United States of America,1,1,1,True,51.703004119361,5.713515168251648,1989,Summer,0.9090909090909091,30000000
173,"20,000 Leagues Under the Sea",127,1954-12-23,5000000,28200000,3.0921,7.0,907,0,0,1,0,2,False,3,Adventure,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Walt Disney,1,United States of America,1,1,1,True,52.02451522154124,6.999264005583954,1954,Winter,4.64,23200000
174,Star Trek VI: The Undiscovered Country,110,1991-12-06,27000000,96888996,2.1774,7.021,1292,1,0,1,1,1,False,4,Science Fiction,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Paramount Pictures,1,United States of America,1,1,1,True,36.84818647643927,7.0204669118872625,1991,Winter,2.588481333333333,69888996
176,Saw,103,2004-10-01,1200000,104004218,10.74,7.419,9436,1,0,1,0,1,False,3,Horror,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,Other,3,United States of America,1,1,1,True,92.70571686928564,7.41888478510864,2004,Fall,85.67018166666666,102804218
177,The Fisher King,138,1991-09-20,24000000,41895491,1.8934,7.291,1369,0,0,1,0,1,False,2,Comedy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,31.578418567266155,7.29029979348192,1991,Fall,0.7456454583333333,17895491
178,Blown Away,121,1994-07-01,28000000,30156002,1.8599,6.221,564,0,0,1,1,1,False,1,Action,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Other,2,United States of America,1,2,2,True,31.060986637194816,6.221195959416337,1994,Summer,0.07700007142857143,2156002
179,The Interpreter,128,2005-04-08,80000000,162944923,2.876,6.306,1462,0,0,1,1,1,False,2,Crime,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Universal Pictures,7,France,4,3,3,True,48.74912086807998,6.306017578311845,2005,Spring,1.0368115375,82944923
180,Minority Report,145,2002-06-20,102000000,358372926,8.0411,7.347,8928,0,0,1,0,1,False,3,Science Fiction,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,20th Century Fox,7,United States of America,1,2,2,True,87.4409725710841,7.3468862937697645,2002,Summer,2.5134600588235294,256372926
182,The Good German,108,2006-12-15,32000000,5914908,2.1471,5.8,317,0,0,1,1,1,False,5,Drama,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,Warner Bros.,3,United States of America,1,4,4+,True,36.411132321912994,5.801672066258585,2006,Winter,-0.815159125,-26085092
183,The Wizard,100,1989-12-15,6000000,14278900,1.0344,6.029,315,0,0,1,0,1,False,4,Adventure,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Universal Pictures,2,United States of America,1,2,2,True,14.216819049532802,6.02995796541212,1989,Winter,1.3798166666666667,8278900
184,Jackie Brown,154,1997-12-25,12000000,74727492,4.7525,7.358,6495,0,0,1,1,1,False,3,Crime,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Other,3,United States of America,1,1,1,True,71.0740480257209,7.357842013095786,1997,Winter,5.227291,62727492
185,A Clockwork Orange,137,1971-12-19,2200000,27033812,8.1815,8.188,13145,0,0,1,0,1,False,2,Science Fiction,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Warner Bros.,4,United Kingdom,1,1,1,True,87.83281422686628,8.18785879484788,1971,Winter,11.288096363636363,24833812
186,Lucky Number Slevin,110,2006-02-24,27000000,56300000,4.7162,7.481,4157,0,0,1,0,1,False,4,Drama,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,Other,9,Canada,4,1,1,True,70.66211192605245,7.480723597178987,2006,Winter,1.0851851851851853,29300000
187,Sin City,124,2005-04-01,40000000,158733820,5.8612,7.46,8303,1,0,1,1,1,False,3,Thriller,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Other,3,United States of America,1,1,1,True,78.40852004420778,7.459864127778207,2005,Spring,2.9683455,118733820
189,Sin City: A Dame to Kill For,102,2014-08-20,65000000,39407616,7.0614,6.391,3916,1,0,1,1,1,False,3,Crime,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Other,7,United States of America,1,1,1,True,83.99477544458958,6.390984865220892,2014,Summer,-0.39372898461538464,-25592384
192,The Name of the Rose,130,1986-09-24,18000000,77200000,5.6696,7.496,3087,0,0,1,0,1,False,3,Drama,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Other,5,France,3,4,4+,True,77.32342007434944,7.495622965372485,1986,Fall,3.2888888888888888,59200000
193,Star Trek: Generations,117,1994-11-18,38000000,118071125,2.2867,6.504,1363,1,0,1,1,1,False,4,Science Fiction,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Paramount Pictures,1,United States of America,1,1,1,True,38.61147392745906,6.503873692866738,1994,Fall,2.1071348684210527,80071125
194,Amֳ©lie,122,2001-04-25,10000000,173921954,12.7883,7.915,11746,0,0,1,1,1,True,2,Comedy,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,5,France,2,2,2,False,94.91610569677485,7.914865218104216,2001,Spring,16.3921954,163921954
196,Back to the Future Part III,119,1990-05-25,40000000,244527583,6.9336,7.484,10786,1,0,1,1,1,False,3,Adventure,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Universal Pictures,2,United States of America,1,1,1,True,83.40198934994474,7.483893178554763,1990,Spring,5.113189575,204527583
197,Braveheart,177,1995-05-24,72000000,213216216,11.9616,7.942,10378,1,0,1,0,1,False,4,Action,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,Other,3,United States of America,1,4,4+,True,94.15251682909675,7.9418448518229345,1995,Spring,1.9613363333333333,141216216
198,To Be or Not to Be,99,1942-03-06,1200000,1500000,1.4853,7.83,754,0,0,1,0,2,False,3,Comedy,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Other,1,United States of America,1,3,3,True,24.128403496433236,7.828015519298318,1942,Spring,0.25,300000
199,Star Trek: First Contact,111,1996-11-22,46000000,146027888,4.2362,7.289,1804,1,0,1,1,1,False,4,Science Fiction,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Paramount Pictures,1,United States of America,1,1,1,True,66.31668843564754,7.288469649346388,1996,Fall,2.174519304347826,100027888
200,Star Trek: Insurrection,102,1998-12-11,70000000,112587658,3.2262,6.434,1243,1,0,1,1,1,False,4,Science Fiction,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Paramount Pictures,2,United States of America,1,1,1,True,54.02391238822466,6.433917778995362,1998,Winter,0.6083951142857142,42587658
201,Star Trek: Nemesis,116,2002-12-13,60000000,67336470,3.1264,6.295,1455,1,0,1,1,1,False,4,Science Fiction,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Paramount Pictures,2,United States of America,1,1,1,True,52.48668743092535,6.295025217768015,2002,Winter,0.1222745,7336470
203,Mean Streets,111,1973-10-14,500000,3000000,2.0926,7.1,2138,0,0,1,0,1,False,2,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Warner Bros.,2,United States of America,1,2,2,True,35.386315683713455,7.099640821444708,1973,Fall,5.0,2500000
205,Hotel Rwanda,121,2004-12-22,17500000,38000000,5.3801,7.715,2922,0,0,1,1,1,False,3,Drama,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,Lionsgate,10,Italy,4,2,2,True,75.50487290264242,7.714526759175583,2004,Winter,1.1714285714285715,20500000
207,Dead Poets Society,128,1989-06-02,16400000,235900000,10.4721,8.301,11607,0,0,1,0,1,False,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,2,United States of America,1,2,2,True,92.2334974379584,8.300830351229344,1989,Summer,13.384146341463415,219500000
213,North by Northwest,136,1959-07-08,4000000,13275000,3.8327,7.983,4194,0,0,1,0,1,False,2,Thriller,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,61.971264945242645,7.98260636878909,1959,Summer,2.31875,9275000
214,Saw III,108,2006-10-26,10000000,164874275,4.3158,6.407,4623,1,0,1,0,1,False,3,Horror,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,Lionsgate,3,United States of America,1,1,1,True,67.03506480458154,6.406983719089582,2006,Fall,15.4874275,154874275
215,Saw II,93,2005-10-28,4000000,152925093,5.1261,6.596,5496,1,0,1,0,1,False,1,Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Lionsgate,5,United States of America,1,1,1,True,73.76670350648045,6.5959519223340415,2005,Fall,37.23127325,148925093
217,Indiana Jones and the Kingdom of the Crystal Skull,122,2008-05-21,185000000,786636033,9.1759,6.009,8493,1,0,1,1,1,False,2,Adventure,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Paramount Pictures,2,United States of America,1,3,3,True,90.35466693459259,6.009037993533109,2008,Spring,3.2520866648648648,601636033
218,The Terminator,108,1984-10-26,6400000,78371200,44.0515,7.664,13524,1,0,1,1,1,False,3,Action,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Other,2,United Kingdom,2,2,2,True,99.59811112227469,7.663901494792623,1984,Fall,11.2455,71971200
219,Volver,121,2006-03-17,12899867,85582407,2.0002,7.476,1762,0,0,1,0,1,False,3,Comedy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,1,Spain,1,1,1,False,33.678287953380895,7.4753509455871985,2006,Spring,5.634363517081223,72682540
221,Rebel Without a Cause,111,1955-10-27,1500000,4500000,2.8915,7.515,1649,0,0,1,0,1,False,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Warner Bros.,1,United States of America,1,1,1,True,49.01034863860143,7.514282858830442,1955,Fall,2.0,3000000
223,Rebecca,130,1940-03-23,1288000,7592465,2.4683,7.896,1815,0,0,1,0,1,False,3,Mystery,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,2,2,True,41.86677383703406,7.895138610721493,1940,Spring,4.8947709627329195,6304465
226,Boys Don't Cry,118,1999-09-02,2000000,11540607,2.077,7.401,1358,0,0,1,1,1,False,2,Crime,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Other,4,United States of America,1,1,1,True,34.98442680598814,7.400213184010471,1999,Fall,4.7703035,9540607
227,The Outsiders,91,1983-03-25,10000000,33697647,4.6217,7.208,1406,0,0,1,0,1,False,2,Crime,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Other,1,United States of America,1,1,1,True,69.96885361197629,7.207377197633426,1983,Spring,2.3697647,23697647
